1,3.20911407471e-06
2,7.7748298645e-06
3,1.67989730835e-05
4,3.14784049988e-05
5,5.40804862976e-05
6,8.60357284546e-05
7,0.000128116607666
8,0.000182702541351
9,0.000251486301422
10,0.000334577560425
11,0.000427162647247
12,0.000547482967377
13,0.000673282146454
14,0.000851902961731
15,0.00101502418518
16,0.00122642755508
17,0.00147017002106
18,0.00171882390976
19,0.00202178955078
20,0.00229979753494
21,0.00264776468277
22,0.00301310300827
23,0.00340933322906
24,0.00410004854202
25,0.0043431687355
26,0.00485246181488
27,0.00546862125397
28,0.00613754749298
29,0.00675372123718
30,0.00748434066772
31,0.0081756734848
32,0.00906003952026
33,0.00985005140305
34,0.0106971263885
35,0.0116084980965
36,0.0126866602898
37,0.0137860393524
38,0.0149332928658
39,0.0160758924484
40,0.017263841629
41,0.0185336446762
42,0.0198615217209
43,0.0213322854042
44,0.0228041911125
45,0.0243725609779
46,0.0262177753448
47,0.0276511788368
48,0.0294571566582
49,0.0316473388672
50,0.0348922657967
51,0.0368972420692
52,0.0387247061729
53,0.0409989500046
54,0.0423439860344
55,0.0440108156204
56,0.0464667224884
57,0.0486917519569
58,0.0515900850296
