1,3.13997268677e-06
2,6.83546066284e-06
3,1.28388404846e-05
4,2.21395492554e-05
5,3.62920761108e-05
6,5.43785095215e-05
7,8.02516937256e-05
8,0.000104119777679
9,0.000137479305267
10,0.00017498254776
11,0.000212686061859
12,0.000257830619812
13,0.000306091308594
14,0.000358986854553
15,0.000420916080475
16,0.000476272106171
17,0.00054016828537
18,0.000608744621277
19,0.000688986778259
20,0.000769534111023
21,0.000862126350403
22,0.000934541225433
23,0.0010199213028
24,0.00112410306931
25,0.00121825218201
26,0.00131425142288
27,0.00142232179642
28,0.00157782077789
29,0.0016897559166
30,0.00182670116425
31,0.00197588443756
32,0.00203716754913
33,0.00221718072891
34,0.00234461545944
35,0.00247727155685
36,0.00261835098267
37,0.0027574133873
38,0.00298952579498
39,0.00310324668884
40,0.00326246023178
41,0.00341180086136
42,0.00358500003815
43,0.0038235616684
44,0.00394714832306
45,0.00413794994354
46,0.00431790351868
47,0.00458869934082
48,0.00474954128265
49,0.00493055820465
50,0.00515515089035
51,0.00539569139481
52,0.00557844400406
53,0.00580526828766
54,0.00613584280014
55,0.00626448154449
56,0.00657407522202
57,0.00680535078049
58,0.00696170806885
59,0.00729657888412
